org_text,clean_text,start_time,signer_id,signer,start,end,file,label,height,fps,end_time,url,text,box,width,video,review,dataset
school,school,1.101,1,44,33,110,ASL Vocabulary school,10,360.0,29.97,3.67,https://www.youtube.com/watch?v=1AyT77LqJzQ,school,"[0.0, 0.07651948928833008, 1.0, 1.0]",640.0,,1.0,train
school,school,4.671,1,44,140,206,ASL Vocabulary school,10,360.0,29.97,6.874,https://www.youtube.com/watch?v=1AyT77LqJzQ,school,"[0.0, 0.07651948928833008, 1.0, 1.0]",640.0,,1.0,train
easter,easter,0.0,2,58,0,116,Easter,794,360.0,29.595,3.92,https://www.youtube.com/watch?v=SVWABYmFdhs,easter,"[0.0, 0.12271708250045776, 1.0, 0.8596268892288208]",640.0,/mnt/d/ASL/videos/SVWABYmFdhs.mkv,,train
Boring ,boring,0.0,13,-1,0,71,ASL Boring ,46,360.0,25.0,2.84,https://www.youtube.com/watch?v=CYx7qm62Zwo,bored,"[0.056927233934402466, 0.26684892177581787, 0.9996088743209839, 0.6117504239082336]",640.0,/mnt/d/ASL/videos/CYx7qm62Zwo.mkv,,train
PAST,past,0.0,191,13,0,32,PAST,510,720.0,29.97,1.068,https://www.youtube.com/watch?v=cJOyCgIKyeA,past,"[0.06102180480957031, 0.2915322780609131, 0.9981908798217773, 0.7298327684402466]",1280.0,,,train
telephone,phone,0.0,2,81,0,56,Telephone,120,360.0,29.651,1.889,https://www.youtube.com/watch?v=HPz_C5XM4o4,phone,"[0.0, 0.13323259353637695, 1.0, 0.8751190900802612]",640.0,/mnt/d/ASL/videos/HPz_C5XM4o4.webm,1.0,train
LIBRARY,library,0.0,0,-1,0,73,LIBRARY(2),168,360.0,25.0,2.92,https://www.youtube.com/watch?v=S2cqitZ0qes,library,"[0.021932870149612427, 0.17817333340644836, 0.995293378829956, 0.8944110870361328]",480.0,/mnt/d/ASL/videos/S2cqitZ0qes.mkv,,train
germany,germany,0.0,4,46,0,36,SignSchool Germany 3,193,360.0,29.97,1.201,www.youtube.com/watch?v=zqfcp6NRKpA,germany,"[0.10457548499107361, 0.23188011348247528, 1.0, 0.7407175898551941]",640.0,,,train
like,like,0.0,269,53,0,52,SignSchool really like,6,360.0,29.97,1.735,www.youtube.com/watch?v=7y5Ye-2-ZBs,like,"[0.04046148061752319, 0.3353118896484375, 0.998772382736206, 0.886972963809967]",640.0,,,train
COCHLEAR IMPLANT-[bent V version],cochlear implant,0.0,0,0,0,112,COCHLEAR IMPLANT-bent V version,916,720.0,29.97,3.737,https://www.youtube.com/watch?v=I_QDeKcyvns,cochlear implant,"[0.01584610342979431, 0.24385881423950195, 1.0, 0.7607566118240356]",1280.0,/mnt/d/ASL/videos/I_QDeKcyvns.mkv,,train
rainbow ,rainbow,1.804,144,-1,54,165,rainbow - ASL sign for rainbow,669,360.0,29.934,5.512,https://www.youtube.com/watch?v=WeAFuzYTdtU,rainbow,"[0.004803866147994995, 0.0, 1.0, 0.9657534956932068]",480.0,/mnt/d/ASL/videos/WeAFuzYTdtU.mp4,1.0,train
LETTER,letter,0.0,0,-1,0,73,LETTER(3),579,360.0,25.0,2.92,https://www.youtube.com/watch?v=sKbKzPIaFNA,letter,"[0.07240766286849976, 0.1571163535118103, 0.9481772184371948, 0.8969380855560303]",480.0,/mnt/d/ASL/videos/sKbKzPIaFNA.mkv,,train
FROM,from,0.0,0,-1,0,68,FROM(1),298,240.0,30.0,2.267,https://www.youtube.com/watch?v=fQ58eciJmCY,from,"[0.034245312213897705, 0.17717868089675903, 0.9956982731819153, 0.8752913475036621]",320.0,/mnt/d/ASL/videos/fQ58eciJmCY.mkv,,train
its/his/her,his,0.0,62,-1,0,108,Sign ITSHISHER,771,360.0,30.0,3.6,https://www.youtube.com/watch?v=GYWm0gdybFA,his,"[0.0, 0.1818615198135376, 1.0, 0.8756287097930908]",640.0,/mnt/d/ASL/videos/GYWm0gdybFA.webm,,train
HONG KONG-[fingerspelled-version],hong kong,0.0,0,0,0,72,HONG KONG-fingerspelled-version,906,360.0,29.97,2.402,https://www.youtube.com/watch?v=PIfDfi4Qx60,hong kong,"[0.06418925523757935, 0.26669347286224365, 1.0, 0.7477506399154663]",640.0,/mnt/d/ASL/videos/PIfDfi4Qx60.mkv,,train
EVERY MORNING,every morning,0.0,0,-1,0,48,EVERY MORNING,606,360.0,25.0,1.92,https://www.youtube.com/watch?v=fv1nQoXRlsI,every morning,"[0.06080403923988342, 0.19459614157676697, 0.998343825340271, 0.9219321012496948]",480.0,/mnt/d/ASL/videos/fv1nQoXRlsI.mkv,,train
french,france,0.0,2,42,0,108,French,95,360.0,29.669,3.64,https://www.youtube.com/watch?v=iJuIO4n0-VU,france,"[0.0, 0.13540801405906677, 1.0, 0.8297390937805176]",640.0,/mnt/d/ASL/videos/iJuIO4n0-VU.webm,,train
GIVE (alternative),give,0.0,0,-1,0,49,GIVE (alternative),288,360.0,25.0,1.96,https://www.youtube.com/watch?v=7G6B6kaMjb4,give,"[0.01520085334777832, 0.20926496386528015, 0.9955700039863586, 0.8501784801483154]",480.0,/mnt/d/ASL/videos/7G6B6kaMjb4.mkv,,train
shock-[BRAIN-FREEZE],shock,0.0,0,-1,0,75,shock-BRAIN-FREEZE,589,360.0,29.98,2.502,https://www.youtube.com/watch?v=XCiFsGrb_Nk,shock,"[0.07998833060264587, 0.22411012649536133, 1.0, 0.8156325817108154]",640.0,/mnt/d/ASL/videos/XCiFsGrb_Nk.mkv,,train
PUERTO-RICO,puerto rico,0.0,0,0,0,86,PUERTO-RICO,982,360.0,29.97,2.87,https://www.youtube.com/watch?v=NNZD9RAgL4w,puerto rico,"[0.06498023867607117, 0.22959160804748535, 1.0, 0.8081696033477783]",640.0,/mnt/d/ASL/videos/NNZD9RAgL4w.mkv,,train
portugal,portugal,0.0,4,-1,0,44,SignSchool Portugal Portuguese,841,360.0,29.97,1.468,www.youtube.com/watch?v=rYW7VFPi9_w,portugal,"[0.0997249186038971, 0.22059836983680725, 1.0, 0.791817307472229]",640.0,,,train
Breakfast  ,breakfast,0.0,5,-1,0,73,ASL Breakfast  ,329,360.0,25.0,2.92,https://www.youtube.com/watch?v=bUezx9Zp16E,breakfast,"[0.18118950724601746, 0.24938979744911194, 1.0, 0.7990826368331909]",640.0,/mnt/d/ASL/videos/bUezx9Zp16E.mp4,,train
Day,day,26.015,6,-1,647,676,LASL - Ch 6 Vocab,72,358.0,24.87,27.181,https://www.youtube.com/watch?v=jQb9NL9_S6U,day,"[0.003047078847885132, 0.16077789664268494, 0.8473350405693054, 0.7222738265991211]",640.0,/mnt/d/ASL/videos/jQb9NL9_S6U.webm,1.0,train
think,think,0.0,0,0,0,77,think,345,360.0,29.97,2.569,https://www.youtube.com/watch?v=Y5q-PccHNHo,think,"[0.09885820746421814, 0.12402242422103882, 0.972366213798523, 0.7752458453178406]",540.0,/mnt/d/ASL/videos/Y5q-PccHNHo.mkv,,train
yellow,yellow,0.334,1,31,10,60,ASL Vocabulary yellow,52,360.0,29.97,2.002,https://www.youtube.com/watch?v=0Beq_NIDj2c,yellow,"[0.0, 0.06636735796928406, 1.0, 0.9946049451828003]",640.0,,1.0,train
yellow,yellow,3.003,1,31,90,160,ASL Vocabulary yellow,52,360.0,29.97,5.339,https://www.youtube.com/watch?v=0Beq_NIDj2c,yellow,"[0.0, 0.06636735796928406, 1.0, 0.9946049451828003]",640.0,,1.0,train
teacher ,teacher,13.995,144,-1,419,464,teacher - ASL sign for teacher,2,360.0,29.94,15.498,https://www.youtube.com/watch?v=_HOx2QkkTsg,teacher,"[0.04599836468696594, 0.0371166467666626, 1.0, 0.9313695430755615]",480.0,/mnt/d/ASL/videos/_HOx2QkkTsg.mp4,1.0,train
Deaf,deaf,0.0,38,52,0,107,Deaf in American Sign Language,9,270.0,29.917,3.577,www.youtube.com/watch?v=IgT0jDp56ZM,deaf,"[0.03361624479293823, 0.2778458893299103, 1.0, 0.7112260460853577]",480.0,/mnt/d/ASL/videos/IgT0jDp56ZM.mp4,,train
university,university,0.0,62,-1,0,96,Sign for UNIVERSITY from page 14,378,360.0,30.0,3.2,https://www.youtube.com/watch?v=jrQalROeZtg,university,"[0.063923180103302, 0.2040288895368576, 1.0, 0.8688298463821411]",640.0,/mnt/d/ASL/videos/jrQalROeZtg.mkv,,train
FIX-[fingerspelled version],fix,0.0,0,0,0,79,FIX-fingerspelled version,759,720.0,29.97,2.636,https://www.youtube.com/watch?v=FL6MaUJmIkA,fix,"[0.01709499955177307, 0.2737739682197571, 1.0, 0.7526651620864868]",1280.0,/mnt/d/ASL/videos/FL6MaUJmIkA.mkv,,train
clock,clock,0.0,0,0,0,77,clock(2),735,360.0,29.97,2.569,https://www.youtube.com/watch?v=pAoM56DCisM,clock,"[0.06248387694358826, 0.21971645951271057, 1.0, 0.7641385793685913]",640.0,/mnt/d/ASL/videos/pAoM56DCisM.mkv,,train
there,there,0.0,2,33,0,148,There,515,360.0,29.603,5.0,https://www.youtube.com/watch?v=5WevUel4BPk,there,"[0.0, 0.009079158306121826, 1.0, 0.8816738128662109]",640.0,/mnt/d/ASL/videos/5WevUel4BPk.webm,,train
next week,next week,0.0,2,11,0,116,Next Week,331,360.0,29.645,3.913,https://www.youtube.com/watch?v=I1o0fccwWSg,next week,"[0.0, 0.13979989290237427, 1.0, 0.8841031789779663]",640.0,,,train
Again,again,0.0,27,47,0,117,Baby Sign Language Again,26,360.0,30.003,3.9,www.youtube.com/watch?v=AoQAPgEUIAs,again,"[0.019787907600402832, 0.1376400887966156, 1.0, 0.7488411068916321]",640.0,,,train
SICK,sick,0.0,0,0,0,78,SICK,63,720.0,29.97,2.603,https://www.youtube.com/watch?v=NBqpHJiufXU,sick,"[0.05700436234474182, 0.21948561072349548, 1.0, 0.7590238451957703]",1280.0,/mnt/d/ASL/videos/NBqpHJiufXU.mkv,,train
MEAT,meat,0.0,0,-1,0,90,MEAT(2),349,360.0,25.0,3.6,https://www.youtube.com/watch?v=Bn7j1v1ksl0,meat,"[0.05851966142654419, 0.12711188197135925, 0.946014404296875, 0.8544274568557739]",480.0,/mnt/d/ASL/videos/Bn7j1v1ksl0.mkv,,train
essential-[IMPORTANT],important,0.0,0,-1,0,75,essential-IMPORTANT(1),624,360.0,29.98,2.502,https://www.youtube.com/watch?v=V_dT923VQ70,important,"[0.072821706533432, 0.20127183198928833, 1.0, 0.8370203971862793]",640.0,/mnt/d/ASL/videos/V_dT923VQ70.mkv,,train
football,football,0.0,269,53,0,116,SignSchool football,233,360.0,29.97,3.871,www.youtube.com/watch?v=25BrmaKbzYo,football,"[0.0849744975566864, 0.42976582050323486, 1.0, 0.8569505214691162]",640.0,,,train
MOM,mother,4.805,8,20,144,198,Basic ASL Vocabulary for Babies,19,360.0,29.97,6.607,https://www.youtube.com/watch?v=htsdwxJ-fTo,mother,"[0.09814456105232239, 0.3193633556365967, 1.0, 0.7622225284576416]",640.0,/mnt/d/ASL/videos/htsdwxJ-fTo.mp4,,train
I Love You,i love you,0.0,27,-1,0,117,Baby Sign Language I Love You,732,360.0,29.97,3.904,https://www.youtube.com/watch?v=CZkLkFnsNBA,i love you,"[0.01905849575996399, 0.06118333339691162, 1.0, 0.8617169857025146]",640.0,,,train
warm ,warm,6.506,144,-1,195,316,warm - ASL sign for warm,294,360.0,29.97,10.544,https://www.youtube.com/watch?v=3vH-22ZBt7w,warm,"[0.0, 0.04130402207374573, 1.0, 0.9708315134048462]",480.0,/mnt/d/ASL/videos/3vH-22ZBt7w.mp4,1.0,train
STAND,stand,0.0,173,4,0,53,STAND(2),493,360.0,29.97,1.768,https://www.youtube.com/watch?v=o1XWGA4KCNU,stand,"[0.0, 0.16497769951820374, 1.0, 0.7087789177894592]",636.0,/mnt/d/ASL/videos/o1XWGA4KCNU.mkv,,train
WAIT,wait,0.0,0,-1,0,79,WAIT(2),400,360.0,25.0,3.16,https://www.youtube.com/watch?v=Sy1FdTFzul8,wait,"[0.023699909448623657, 0.1389354169368744, 0.9930100440979004, 0.9331181049346924]",480.0,/mnt/d/ASL/videos/Sy1FdTFzul8.mkv,,train
BUSINESS-[initialized version],business,0.0,0,0,0,56,BUSINESS-initialized version,495,360.0,29.974,1.868,https://www.youtube.com/watch?v=oQGNnu24SEE,business,"[0.059608668088912964, 0.23659512400627136, 1.0, 0.7718361020088196]",640.0,/mnt/d/ASL/videos/oQGNnu24SEE.mkv,,train
blue,blue,0.0,1,34,0,89,ASL Vocabulary blue,64,360.0,29.97,2.97,https://www.youtube.com/watch?v=U_nbv5Mq00c,blue,"[0.0, 0.1320563554763794, 1.0, 1.0]",640.0,,,train
can,can,0.0,52,66,0,79,can(2),142,360.0,29.97,2.636,www.youtube.com/watch?v=trqyl20lEno,can,"[0.11395350098609924, 0.2751738429069519, 0.9967539310455322, 0.7224783897399902]",640.0,,,train
throw,throw,0.0,4,46,0,26,SignSchool Throw Apply,829,360.0,29.97,0.868,www.youtube.com/watch?v=oySXUMX7nRY,throw,"[0.10043805837631226, 0.33152177929878235, 1.0, 0.7395721673965454]",640.0,,,train
FIRE-(terminate)-[excommunicate] (index finger and flat hand version),fire,0.0,0,0,0,55,FIRE-(terminate)-excommunicate (index finger and flat hand version),534,720.0,29.97,1.835,https://www.youtube.com/watch?v=pWO_1CT3QWk,fire,"[0.07421958446502686, 0.255743145942688, 1.0, 0.7162008881568909]",1280.0,/mnt/d/ASL/videos/pWO_1CT3QWk.mkv,,train
 home,home,0.0,112,-1,0,83,ASL Dictionary - Home,118,360.0,30.0,2.767,https://www.youtube.com/watch?v=B_H3Xg4XiB8,home,"[0.01428273320198059, 0.3006715178489685, 1.0, 0.8116707801818848]",640.0,/mnt/d/ASL/videos/B_H3Xg4XiB8.mkv,,train
any,any,0.0,0,0,0,80,any(1),962,360.0,29.97,2.669,www.youtube.com/watch?v=Dbq2emMTZE0,any,"[0.08275625109672546, 0.0950753390789032, 0.9729821681976318, 0.7585283517837524]",540.0,/mnt/d/ASL/videos/Dbq2emMTZE0.mkv,,train
WIN,win,0.0,0,0,0,65,WIN,451,720.0,25.0,2.6,https://www.youtube.com/watch?v=Yqom91cTkZE,win,"[0.07112526893615723, 0.1776636838912964, 1.0, 0.7083534598350525]",1280.0,/mnt/d/ASL/videos/Yqom91cTkZE.webm,,train
socks ,socks,2.339,144,-1,70,190,socks - ASL sign for socks,546,360.0,29.933,6.348,https://www.youtube.com/watch?v=oOJKizLq4jQ,socks,"[0.061796486377716064, 0.19646897912025452, 1.0, 0.9921209812164307]",480.0,/mnt/d/ASL/videos/oOJKizLq4jQ.mp4,1.0,train
"GONE [ABSENT, RUN-OUT-OF], MISSING",gone,0.0,0,0,0,93,GONE ABSENT RUN-OUT-OF MISSING,436,360.0,29.97,3.103,https://www.youtube.com/watch?v=LA36HscT8Bo,gone,"[0.05285608768463135, 0.2732533812522888, 1.0, 0.7218976616859436]",640.0,/mnt/d/ASL/videos/LA36HscT8Bo.mkv,,train
RUDE,rude,0.0,0,0,0,65,RUDE,296,720.0,29.97,2.169,https://www.youtube.com/watch?v=hlOPlBd6F5Q,rude,"[0.07449623942375183, 0.25429725646972656, 1.0, 0.7139791250228882]",1280.0,/mnt/d/ASL/videos/hlOPlBd6F5Q.webm,,train
BAKE,bake,0.0,0,0,0,69,BAKE,460,360.0,29.97,2.302,https://www.youtube.com/watch?v=Q0vD9t1u5bI,bake,"[0.08918264508247375, 0.2710045576095581, 1.0, 0.770649254322052]",640.0,/mnt/d/ASL/videos/Q0vD9t1u5bI.mkv,,train
Help,help,0.0,27,47,0,102,Baby Sign Language Help,50,360.0,30.003,3.4,www.youtube.com/watch?v=3DbWOEtUigU,help,"[0.034334659576416016, 0.22645653784275055, 0.9932874441146851, 0.7382850646972656]",640.0,,,train
wine,wine,0.0,152,98,0,85,Wine - Asl,956,284.0,25.0,3.4,https://www.youtube.com/watch?v=d809az7DnpU,wine,"[0.11346632242202759, 0.16187956929206848, 0.9985974431037903, 0.47235462069511414]",500.0,/mnt/d/ASL/videos/d809az7DnpU.mp4,,train
NORWAY,norway,0.0,0,0,0,81,NORWAY,824,360.0,29.97,2.703,https://www.youtube.com/watch?v=FtAToIc1rAA,norway,"[0.06443873047828674, 0.183309406042099, 1.0, 0.7475506067276001]",640.0,/mnt/d/ASL/videos/FtAToIc1rAA.mkv,,train
Hearing,hearing,0.0,38,52,0,107,Hearing in American Sign Language,45,270.0,29.917,3.577,www.youtube.com/watch?v=djZwwts-OiA,hearing,"[0.02409261465072632, 0.20202375948429108, 1.0, 0.7143486738204956]",480.0,/mnt/d/ASL/videos/djZwwts-OiA.mp4,,train
spain,spain,0.0,4,46,0,33,SignSchool Spain Sephardic,632,360.0,29.97,1.101,www.youtube.com/watch?v=o_Qs0qUiJN8,spain,"[0.09567531943321228, 0.3118970990180969, 1.0, 0.7350308895111084]",640.0,,,train
elementary school,elementary school,23.223,328,50,696,832,Unit 2 Vocabulary Part 1,783,360.0,29.97,27.761,https://www.youtube.com/watch?v=gI_6r7VCzM4,elementary school,"[0.044059693813323975, 0.11893773078918457, 1.0, 0.8828762769699097]",640.0,,1.0,train
middle school,center school,28.695,328,50,860,1003,Unit 2 Vocabulary Part 1,696,360.0,29.97,33.467,https://www.youtube.com/watch?v=gI_6r7VCzM4,center school,"[0.04775521159172058, 0.1286129653453827, 0.9981727600097656, 0.8786318302154541]",640.0,,,train
high school,high school,34.201,328,50,1025,1113,Unit 2 Vocabulary Part 1,478,360.0,29.97,37.137,https://www.youtube.com/watch?v=gI_6r7VCzM4,high school,"[0.03849136829376221, 0.13269469141960144, 0.9943609237670898, 0.8742121458053589]",640.0,,,train
Gallaudet,gallaudet,96.229,328,50,2884,2965,Unit 2 Vocabulary Part 1,911,360.0,29.97,98.932,https://www.youtube.com/watch?v=gI_6r7VCzM4,gallaudet,"[0.07857796549797058, 0.15507537126541138, 1.0, 0.887995719909668]",640.0,,,train
English,english,201.501,328,50,6039,6100,Unit 2 Vocabulary Part 1,66,360.0,29.97,203.537,https://www.youtube.com/watch?v=gI_6r7VCzM4,english,"[0.07417243719100952, 0.16452085971832275, 1.0, 0.8720606565475464]",640.0,,,train
Spanish,spanish,204.304,328,50,6123,6244,Unit 2 Vocabulary Part 1,425,360.0,29.97,208.341,https://www.youtube.com/watch?v=gI_6r7VCzM4,spanish,"[0.06325483322143555, 0.12788891792297363, 0.9996633529663086, 0.8882143497467041]",640.0,,,train
French,france,215.816,328,50,6468,6538,Unit 2 Vocabulary Part 1,95,360.0,29.97,218.151,https://www.youtube.com/watch?v=gI_6r7VCzM4,france,"[0.07167819142341614, 0.14209619164466858, 1.0, 0.8899611234664917]",640.0,,,train
Sign Language,sign language,218.919,328,50,6561,6651,Unit 2 Vocabulary Part 1,848,360.0,29.97,221.922,https://www.youtube.com/watch?v=gI_6r7VCzM4,sign language,"[0.07356524467468262, 0.14375346899032593, 0.9990518689155579, 0.8853836059570312]",640.0,,1.0,train
Not,not,252.786,328,50,7576,7627,Unit 2 Vocabulary Part 1,114,360.0,29.97,254.488,https://www.youtube.com/watch?v=gI_6r7VCzM4,not,"[0.07078871130943298, 0.14838090538978577, 0.9995505809783936, 0.8868203163146973]",640.0,,,train
Oh I See,oh i see,260.093,328,50,7795,7872,Unit 2 Vocabulary Part 1,455,360.0,29.97,262.662,https://www.youtube.com/watch?v=gI_6r7VCzM4,oh i see,"[0.07118895649909973, 0.13560259342193604, 0.9967544078826904, 0.8886276483535767]",640.0,,,train
Remember,remember,263.43,328,50,7895,7947,Unit 2 Vocabulary Part 1,161,360.0,29.97,265.165,https://www.youtube.com/watch?v=gI_6r7VCzM4,remember,"[0.08029022812843323, 0.14478418231010437, 0.9987944960594177, 0.873461902141571]",640.0,,,train
Forgot,forget,265.899,328,50,7969,8035,Unit 2 Vocabulary Part 1,36,360.0,29.97,268.101,https://www.youtube.com/watch?v=gI_6r7VCzM4,forget,"[0.0041959285736083984, 0.12917980551719666, 1.0, 0.8845517635345459]",640.0,,,train
"BALL-(solid, massive)",ball,0.0,0,0,0,79,BALL-(solid massive),310,360.0,29.97,2.636,https://www.youtube.com/watch?v=e8pEvhbngbc,ball,"[0.08965912461280823, 0.22779947519302368, 1.0, 0.755517840385437]",640.0,/mnt/d/ASL/videos/e8pEvhbngbc.mkv,,train
25,25,0.0,0,-1,0,72,25,591,360.0,25.0,2.88,https://www.youtube.com/watch?v=atnHjWFYzds,25,"[0.12629061937332153, 0.19079771637916565, 0.863288164138794, 0.8148622512817383]",480.0,/mnt/d/ASL/videos/atnHjWFYzds.mkv,,train
IN,in,0.0,0,0,0,102,IN,659,720.0,29.97,3.403,https://www.youtube.com/watch?v=YirRi12-zWo,in,"[0.006766200065612793, 0.174534410238266, 1.0, 0.7277986407279968]",1280.0,/mnt/d/ASL/videos/YirRi12-zWo.mkv,,train
fish,fish,0.69,435,112,20,80,fish,25,360.0,29.0,2.759,https://www.youtube.com/watch?v=jsF87QSfxpg,fish,"[0.014759957790374756, 0.28263381123542786, 1.0, 0.8039041757583618]",640.0,/mnt/d/ASL/videos/jsF87QSfxpg.mkv,1.0,train
STAND,stand,0.0,0,0,0,72,STAND,493,360.0,29.97,2.402,https://www.youtube.com/watch?v=KhhowNO7Ywk,stand,"[0.027545452117919922, 0.23475421965122223, 1.0, 0.7646937966346741]",640.0,/mnt/d/ASL/videos/KhhowNO7Ywk.mkv,,train
fly ,fly,1.668,144,-1,50,140,fly - ASL sign for fly,602,360.0,29.97,4.671,https://www.youtube.com/watch?v=qxkNda-oprk,fly,"[0.004859238862991333, 0.0, 1.0, 1.0]",480.0,/mnt/d/ASL/videos/qxkNda-oprk.mp4,1.0,train
BED,bed,0.0,0,-1,0,38,BED(1),188,360.0,25.0,1.52,https://www.youtube.com/watch?v=a80af5anctI,bed,"[0.004299789667129517, 0.20234835147857666, 0.9930055141448975, 0.8762009143829346]",480.0,/mnt/d/ASL/videos/a80af5anctI.webm,,train
Married ,marry,0.0,135,-1,0,74,ASL Married ,213,360.0,30.0,2.467,https://www.youtube.com/watch?v=UoDIBaGyhP8,marry,"[0.29891517758369446, 0.2856375575065613, 1.0, 0.6572120785713196]",480.0,/mnt/d/ASL/videos/UoDIBaGyhP8.mp4,,train
ENJOY-[appreciate],enjoy,0.0,0,0,0,92,ENJOY-appreciate,192,720.0,29.97,3.07,https://www.youtube.com/watch?v=Uo_AUbP0O9g,enjoy,"[0.05579444766044617, 0.15160593390464783, 1.0, 0.8029528856277466]",1280.0,/mnt/d/ASL/videos/Uo_AUbP0O9g.webm,,train
meet,meet,0.0,38,52,0,121,meet in American Sign Language,107,270.0,29.917,4.045,www.youtube.com/watch?v=AsdBSknwrjg,meet,"[0.011077970266342163, 0.25736671686172485, 1.0, 0.7365146279335022]",480.0,/mnt/d/ASL/videos/AsdBSknwrjg.mp4,,train
brown,brown,0.345,436,42,10,70,brown-color,74,360.0,29.0,2.414,https://www.youtube.com/watch?v=b_ugQdfY424,brown,"[0.009354501962661743, 0.18783476948738098, 1.0, 0.7402918338775635]",640.0,/mnt/d/ASL/videos/b_ugQdfY424.mkv,1.0,train
Spider  ,spider,0.0,13,-1,0,86,ASL Spider  ,760,360.0,25.0,3.44,https://www.youtube.com/watch?v=IDVjv1e1P44,spider,"[0.06118357181549072, 0.3371962308883667, 1.0, 0.6414530277252197]",640.0,/mnt/d/ASL/videos/IDVjv1e1P44.webm,,train
cafeteria,cafeteria,0.0,2,33,0,134,Cafeteria,278,360.0,29.583,4.53,https://www.youtube.com/watch?v=Ui6Och8SrRU,cafeteria,"[0.0, 0.2150353491306305, 1.0, 0.8530852794647217]",640.0,/mnt/d/ASL/videos/Ui6Och8SrRU.webm,,train
coat,jacket,0.0,62,-1,0,80,COAT(2),139,360.0,30.0,2.667,https://www.youtube.com/watch?v=2m-0FbIn7wE,jacket,"[0.1017259955406189, 0.1821894347667694, 1.0, 0.7885468006134033]",640.0,/mnt/d/ASL/videos/2m-0FbIn7wE.mkv,,train
Cereal,cereal,0.0,27,34,0,126,Baby Sign Language Cereal,308,360.0,30.0,4.2,www.youtube.com/watch?v=hx6vi97aPoM,cereal,"[0.0, 0.09109976887702942, 1.0, 0.773321270942688]",640.0,,,train
tiger ,tiger,4.344,144,-1,130,260,tiger - ASL sign for tiger,424,360.0,29.928,8.688,https://www.youtube.com/watch?v=XPIDw_cNSFA,tiger,"[0.08851847052574158, 0.0021133720874786377, 1.0, 1.0]",480.0,/mnt/d/ASL/videos/XPIDw_cNSFA.mp4,1.0,train
SOUTH,south,0.0,0,-1,0,89,SOUTH(2),750,360.0,25.0,3.56,https://www.youtube.com/watch?v=lyxKZxUOFwE,south,"[0.09115231037139893, 0.1849237084388733, 0.9459774494171143, 0.8665574789047241]",480.0,/mnt/d/ASL/videos/lyxKZxUOFwE.webm,,train
dining room,dining room,0.0,2,58,0,102,Dining Room,933,360.0,29.617,3.444,https://www.youtube.com/watch?v=zk2nKD4U4JU,dining room,"[0.0, 0.22879749536514282, 1.0, 0.782825231552124]",640.0,/mnt/d/ASL/videos/zk2nKD4U4JU.mkv,1.0,train
happy,happy,0.0,2,81,0,122,Happy(1),5,360.0,29.613,4.12,https://www.youtube.com/watch?v=bCVQXygujmo,happy,"[0.0, 0.15260055661201477, 1.0, 0.8916664123535156]",640.0,/mnt/d/ASL/videos/bCVQXygujmo.webm,,train
DON'T LIKE,not like,0.0,0,-1,0,81,DONT LIKE(1),165,360.0,25.0,3.24,https://www.youtube.com/watch?v=yYt4hmEAxbM,not like,"[0.05437588691711426, 0.20869573950767517, 0.946007251739502, 0.8488724231719971]",480.0,/mnt/d/ASL/videos/yYt4hmEAxbM.webm,,train
BANANA,banana,0.0,0,-1,0,83,BANANA(3),225,240.0,30.0,2.767,https://www.youtube.com/watch?v=RNcmcfEJAK0,banana,"[0.066354900598526, 0.13263151049613953, 0.9503341913223267, 0.962016224861145]",320.0,/mnt/d/ASL/videos/RNcmcfEJAK0.mkv,,train
HIT-[sudden-impact]-[Pow!],hit,0.0,0,0,0,49,HIT-sudden-impact-Pow,921,720.0,29.97,1.635,https://www.youtube.com/watch?v=TdhGSBisBXg,hit,"[0.05323097109794617, 0.25999853014945984, 1.0, 0.7506002187728882]",1280.0,/mnt/d/ASL/videos/TdhGSBisBXg.mkv,,train
